1454175.926900000079,-1372868.30019999994
1454158.208600000013,-1372869.892299999949
1454145.249800000107,-1372867.528399999952
1454134.251900000032,-1372869.94709999999
1454108.209500000114,-1372883.069200000027
1454085.181199999992,-1372892.517500000075
1454081.671300000045,-1372893.084999999963
1454076.235300000058,-1372896.510000000009
1454057.748200000031,-1372900.772200000007
1454040.351199999917,-1372908.044500000076
1454033.932199999923,-1372909.082399999956
1453999.992899999954,-1372921.567599999951
1453995.325600000098,-1372922.322300000116
1453984.348800000036,-1372928.564100000076
1453939.910099999979,-1372942.73900000006
1453931.167099999962,-1372947.986899999902
1453902.294999999925,-1372958.379500000039
1453846.103899999987,-1372981.466900000116
1453745.612200000091,-1373027.014600000111
1453740.174899999984,-1373030.431799999904
1453721.687399999937,-1373034.693399999989
1453707.591800000053,-1373040.150600000052
1453670.978799999924,-1373061.993000000017
1453613.264999999898,-1373090.439999999944
1453483.409800000023,-1373147.087800000096
1453354.537199999904,-1373206.128299999982
1453272.17379999999,-1373252.559099999955
1453148.460299999919,-1373313.941000000108
1453123.584999999963,-1373323.052300000098
1453100.905299999984,-1373327.357199999969
1453096.718899999978,-1373327.393300000113
1453073.983699999982,-1373338.704600000056
1453012.610799999908,-1373377.9375
1452997.745300000068,-1373386.063799999887
1452992.489700000035,-1373386.912900000112
1452976.849399999948,-1373393.899100000039
1452953.612200000091,-1373402.104800000088
1452935.580300000031,-1373401.839500000002
1452895.039799999911,-1373414.128999999957
1452856.543899999931,-1373431.804699999979
1452828.507200000109,-1373454.811200000113
1452788.688099999912,-1373479.080499999924
1452740.15559999994,-1373512.402699999977
1452699.727299999911,-1373532.943399999989
1452645.208099999931,-1373581.234399999958
1452544.922800000058,-1373650.29429999995
1452455.249700000044,-1373718.287000000011
1452394.733000000007,-1373751.636600000085
1452358.076099999947,-1373765.841999999946
1452271.463200000115,-1373823.139200000092
1452233.038200000068,-1373852.279799999902
1452163.623399999924,-1373901.06660000002
1452118.301999999909,-1373935.771399999969
1452057.233900000108,-1373976.8526000001
1451982.374800000107,-1374029.070099999895
1451871.246499999892,-1374112.623200000031
1451868.324400000041,-1374113.094899999909
1451852.106499999994,-1374123.990699999966
1451819.291600000113,-1374143.313000000082
1451795.584299999988,-1374159.876699999906
1451729.889399999985,-1374209.339300000109
1451679.679199999897,-1374239.746400000062
1451643.1902999999,-1374269.844199999934
